Date;Nom_Entreprise;Secteur;Type_Entreprise;Type_Pub;Programme;Quality_Score;Prix_Euros;Temps_Plateforme;Nb_Visites;Device;Heure_Achat;Visites_Avant_Achat;ID_Campagne;Numero_Campagne;Objectif_Audience_K_Vues;Audience_Realisee_K_Vues;Objectif_Atteint;Taux_Reussite_Campagne_Precedente;Media;Plateforme_Diffusion;Cible;Date_Debut;Date_Fin;Mois;Fenetre_Commerciale;Frequence;Audience_Placement_K_Vues;Reach_K;Couverture_Efficace_K;Taux_Lead;Taux_Vente;Leads_Realises;Ventes_Realises;Objectif_Conversion;Conversion_Realisee;Objectif_Conversion_Atteint
2021-08-07;CodeKreyol;Tech;Public;Logo début/fin;KARATA TOUR;8.6;1054.57;14.9;8;Tablet;23.0;6.0;CodeKreyol_C03;3;800;1181.7;Oui;50;Karata;Facebook;Artisan;2021-07-26;2021-10-03;8;Été;2.35;195.2;83.2;65.1;0.0624;0.0119;12.179;2.323;60.0;68.733;Oui
2021-09-07;CodeKreyol;Tech;Privé;Logo fin;MOUN A MAS;6.1;802.76;31.2;1;Mobile;17.0;1.0;CodeKreyol_C03;3;800;1181.7;Oui;50;Karata;Instagram;Artisan;2021-07-26;2021-10-03;9;Standard;3.28;173.5;52.9;52.9;0.0358;0.0068;6.206;1.188;60.0;68.733;Oui
2021-09-11;CodeKreyol;Tech;Public;Logo fin;INSIDE MAS;6.0;436.52;20.4;2;Mobile;20.0;6.0;CodeKreyol_C03;3;800;1181.7;Oui;50;Karata;YouTube;Artisan;2021-07-26;2021-10-03;9;Standard;1.56;315.9;202.3;105.3;0.0355;0.0066;11.202;2.087;60.0;68.733;Oui
2021-10-03;CodeKreyol;Tech;Privé;Mécénat;FWET A MAS;9.5;833.54;24.1;9;Mobile;9.0;6.0;CodeKreyol_C03;3;800;1181.7;Oui;50;Karata;Instagram;Artisan;2021-07-26;2021-10-03;10;Standard;2.62;164.1;62.7;54.7;0.0569;0.0109;9.336;1.797;60.0;68.733;Oui
2021-10-21;CodeKreyol;Tech;Privé;Logo début/fin;INSIDE MAS;5.1;563.88;25.8;8;Mobile;16.0;2.0;CodeKreyol_C04;4;100;104.7;Oui;100;Karata;Facebook;Kids;2021-10-21;2022-06-15;10;Standard;2.23;13.4;6.0;4.5;0.0351;0.0072;0.471;0.097;7.6;7.418;Non
2021-11-14;CodeKreyol;Tech;Privé;Mécénat;VIDEO PARTENAIRE;5.7;302.16;21.9;5;Desktop;17.0;9.0;CodeKreyol_C04;4;100;104.7;Oui;100;Karata;YouTube;Kids;2021-10-21;2022-06-15;11;Standard;1.88;8.6;4.6;2.9;0.0802;0.0178;0.690;0.153;7.6;7.418;Non
2022-03-09;CodeKreyol;Tech;Privé;Citation orale;INSIDE MAS;5.2;877.53;25.0;1;Mobile;16.0;8.0;CodeKreyol_C04;4;100;104.7;Oui;100;Karata;Instagram;Kids;2021-10-21;2022-06-15;3;Carnaval;2.83;22.3;7.9;7.4;0.0717;0.0155;1.600;0.346;7.6;7.418;Non
2022-05-05;CodeKreyol;Tech;Privé;Don;INSIDE MAS;6.6;201.74;23.6;7;Desktop;10.0;6.0;CodeKreyol_C04;4;100;104.7;Oui;100;Karata;YouTube;Kids;2021-10-21;2022-06-15;5;Standard;1.45;17.4;12.1;5.8;0.0497;0.0108;0.866;0.189;7.6;7.418;Non
2022-06-15;CodeKreyol;Tech;Privé;Placement produit;KARATA TOUR;5.4;1830.04;10.4;7;Mobile;10.0;8.0;CodeKreyol_C04;4;100;104.7;Oui;100;Karata;YouTube;Kids;2021-10-21;2022-06-15;6;Standard;1.85;42.9;23.2;14.3;0.0883;0.0280;3.790;1.201;7.6;7.418;Non
2022-07-22;CodeKreyol;Tech;Privé;Mécénat;KARATA TOUR;5.8;938.32;17.0;3;Mobile;23.0;9.0;CodeKreyol_C05;5;200;209.7;Oui;75;Karata;YouTube;Gamers;2022-07-22;2022-12-02;7;Été;1.79;62.9;35.1;21.0;0.0603;0.0142;3.792;0.896;10.3;12.185;Oui
2022-10-17;CodeKreyol;Tech;Privé;Citation orale;MOUN A MAS;8.9;1457.68;19.0;9;Desktop;20.0;9.0;CodeKreyol_C05;5;200;209.7;Oui;75;Karata;Instagram;Gamers;2022-07-22;2022-12-02;10;Standard;3.10;32.3;10.4;10.4;0.0797;0.0142;2.577;0.459;10.3;12.185;Oui
2022-11-10;CodeKreyol;Tech;Privé;Logo début/fin;INSIDE MAS;8.4;951.56;27.2;4;Mobile;22.0;6.0;CodeKreyol_C05;5;200;209.7;Oui;75;Karata;YouTube;Gamers;2022-07-22;2022-12-02;11;Standard;1.33;50.1;37.6;16.7;0.0478;0.0073;2.399;0.367;10.3;12.185;Oui
2022-11-19;CodeKreyol;Tech;Association;Don;LIVE;9.5;307.72;19.1;6;Desktop;22.0;8.0;CodeKreyol_C05;5;200;209.7;Oui;75;Karata;YouTube;Gamers;2022-07-22;2022-12-02;11;Standard;1.44;36.9;25.7;12.3;0.0653;0.0142;2.413;0.524;10.3;12.185;Oui
2022-12-02;CodeKreyol;Tech;Privé;Logo fin;LIVE;7.2;960.41;22.7;7;Desktop;0.0;8.0;CodeKreyol_C05;5;200;209.7;Oui;75;Karata;YouTube;Gamers;2022-07-22;2022-12-02;12;Standard;1.28;27.4;21.4;9.1;0.0367;0.0069;1.003;0.189;10.3;12.185;Oui
2023-04-20;CodeKreyol;Tech;Privé;Don;LIVE;5.4;148.43;24.4;1;Desktop;21.0;6.0;CodeKreyol_C06;6;650;672.7;Oui;75;Karata;Facebook;Parent;2023-04-20;2023-09-26;4;Standard;2.29;165.4;72.3;55.1;0.0616;0.0118;10.192;1.945;48.0;45.371;Non
2023-05-08;CodeKreyol;Tech;Association;Don;VIDEO PARTENAIRE;6.2;131.42;7.4;2;Mobile;20.0;3.0;CodeKreyol_C06;6;650;672.7;Oui;75;Karata;Facebook;Parent;2023-04-20;2023-09-26;5;Standard;2.68;83.4;31.1;27.8;0.0480;0.0115;4.002;0.962;48.0;45.371;Non
2023-08-18;CodeKreyol;Tech;Privé;Placement produit;LIVE;5.3;1760.65;2.1;7;Mobile;10.0;11.0;CodeKreyol_C06;6;650;672.7;Oui;75;Karata;YouTube;Parent;2023-04-20;2023-09-26;8;Été;1.47;221.3;150.9;73.8;0.0641;0.0140;14.172;3.092;48.0;45.371;Non
2023-09-26;CodeKreyol;Tech;Privé;Placement produit;MIZIK A;7.2;1272.75;38.0;3;Mobile;19.0;2.0;CodeKreyol_C06;6;650;672.7;Oui;75;Karata;YouTube;Parent;2023-04-20;2023-09-26;9;Standard;1.64;202.7;123.4;67.6;0.0839;0.0334;17.005;6.760;48.0;45.371;Non
2023-10-02;CodeKreyol;Tech;Privé;Logo fin;KARATA TOUR;8.8;1710.7;13.6;1;Mobile;13.0;6.0;CodeKreyol_C07;7;800;920.1;Oui;75;Karata;YouTube;Professionnel;2023-10-02;2024-03-03;10;Standard;1.51;190.1;125.8;63.4;0.0440;0.0102;8.359;1.931;40.3;46.355;Oui
2023-10-06;CodeKreyol;Tech;Privé;Mécénat;INSIDE MAS;9.3;1146.22;7.0;3;Mobile;9.0;2.0;CodeKreyol_C07;7;800;920.1;Oui;75;Karata;Instagram;Professionnel;2023-10-02;2024-03-03;10;Standard;2.86;315.6;110.2;105.2;0.0577;0.0136;18.209;4.292;40.3;46.355;Oui
2023-12-19;CodeKreyol;Tech;Privé;Logo fin;MIZIK A;9.0;900.28;21.4;9;Tablet;20.0;1.0;CodeKreyol_C07;7;800;920.1;Oui;75;Karata;Spotify;Professionnel;2023-10-02;2024-03-03;12;Standard;2.17;138.9;64.1;46.3;0.0438;0.0072;6.084;0.998;40.3;46.355;Oui
2024-03-03;CodeKreyol;Tech;Privé;Mécénat;LIVE;10.0;2131.21;33.2;1;Desktop;20.0;8.0;CodeKreyol_C07;7;800;920.1;Oui;75;Karata;Facebook;Professionnel;2023-10-02;2024-03-03;3;Carnaval;2.43;275.5;113.5;91.8;0.0497;0.0121;13.704;3.344;40.3;46.355;Oui
2024-03-23;CodeKreyol;Tech;Privé;Placement produit;LIVE;7.8;3290.5;11.8;7;Desktop;20.0;7.0;CodeKreyol_C08;8;300;247.0;Non;75;Karata;Facebook;Artisan;2024-03-23;2024-11-12;3;Carnaval;2.25;61.3;27.2;20.4;0.0955;0.0305;5.857;1.872;17.9;16.718;Non
2024-06-07;CodeKreyol;Tech;Privé;Don;INSIDE MAS;6.6;151.66;22.8;5;Mobile;17.0;9.0;CodeKreyol_C08;8;300;247.0;Non;75;Karata;YouTube;Artisan;2024-03-23;2024-11-12;6;Standard;1.52;63.9;42.0;21.3;0.0464;0.0091;2.960;0.584;17.9;16.718;Non
2024-07-23;CodeKreyol;Tech;Particulier;Citation orale;INSIDE MAS;7.2;559.97;14.8;6;Tablet;12.0;8.0;CodeKreyol_C08;8;300;247.0;Non;75;Karata;Facebook;Artisan;2024-03-23;2024-11-12;7;Été;2.73;66.2;24.2;22.1;0.0837;0.0248;5.540;1.644;17.9;16.718;Non
2024-11-12;CodeKreyol;Tech;Privé;Mécénat;VIDEO PARTENAIRE;8.0;535.81;7.6;1;Tablet;17.0;2.0;CodeKreyol_C08;8;300;247.0;Non;75;Karata;Facebook;Artisan;2024-03-23;2024-11-12;11;Standard;1.59;55.6;35.0;18.5;0.0425;0.0096;2.360;0.531;17.9;16.718;Non
2024-12-07;CodeKreyol;Tech;Particulier;Don;KARATA TOUR;5.4;205.64;1.6;2;Desktop;12.0;5.0;CodeKreyol_C09;9;200;262.0;Oui;50;Karata;YouTube;Artisan;2024-12-07;2025-02-19;12;Standard;1.59;71.3;44.9;23.8;0.0463;0.0096;3.296;0.683;12.2;14.546;Oui
2024-12-17;CodeKreyol;Tech;Privé;Citation orale;FWET A MAS;9.6;968.57;13.3;8;Mobile;9.0;3.0;CodeKreyol_C09;9;200;262.0;Oui;50;Karata;TikTok;Artisan;2024-12-07;2025-02-19;12;Standard;3.96;57.8;14.6;14.6;0.0816;0.0149;4.712;0.858;12.2;14.546;Oui
2025-01-25;CodeKreyol;Tech;Privé;Logo fin;KARATA TOUR;6.0;1398.73;14.0;8;Mobile;4.0;9.0;CodeKreyol_C09;9;200;262.0;Oui;50;Karata;YouTube;Artisan;2024-12-07;2025-02-19;1;Carnaval;1.37;66.8;48.8;22.3;0.0477;0.0095;3.184;0.636;12.2;14.546;Oui
2025-02-19;CodeKreyol;Tech;Privé;Logo fin;KARATA TOUR;7.6;1840.74;36.2;9;Mobile;17.0;2.0;CodeKreyol_C09;9;200;262.0;Oui;50;Karata;Instagram;Artisan;2024-12-07;2025-02-19;2;Carnaval;2.63;66.2;25.1;22.1;0.0507;0.0080;3.354;0.529;12.2;14.546;Oui
2025-05-03;CodeKreyol;Tech;Privé;Citation orale;INSIDE MAS;6.8;661.74;24.0;6;Desktop;13.0;10.0;CodeKreyol_C10;10;200;250.4;Oui;100;Karata;YouTube;Artisan;2025-05-03;2025-11-27;5;Standard;1.56;51.8;33.3;17.3;0.0599;0.0116;3.098;0.598;17.3;17.119;Non
2025-05-10;CodeKreyol;Tech;Privé;Mécénat;KARATA TOUR;9.1;1494.19;5.8;4;Mobile;15.0;5.0;CodeKreyol_C10;10;200;250.4;Oui;100;Karata;Facebook;Artisan;2025-05-03;2025-11-27;5;Standard;2.34;80.7;34.5;26.9;0.0762;0.0180;6.149;1.450;17.3;17.119;Non
2025-10-01;CodeKreyol;Tech;Particulier;Don;INSIDE MAS;7.9;321.58;19.6;8;Desktop;10.0;7.0;CodeKreyol_C10;10;200;250.4;Oui;100;Karata;YouTube;Artisan;2025-05-03;2025-11-27;10;Standard;1.52;80.5;53.1;26.8;0.0556;0.0126;4.477;1.018;17.3;17.119;Non
2025-11-27;CodeKreyol;Tech;Public;Citation orale;MOUN A MAS;5.2;614.12;17.5;5;Mobile;17.0;2.0;CodeKreyol_C10;10;200;250.4;Oui;100;Karata;Facebook;Artisan;2025-05-03;2025-11-27;11;Standard;2.15;37.4;17.3;12.5;0.0908;0.0216;3.395;0.807;17.3;17.119;Non
2020-01-12;Cristal & Or;Luxe;Privé;Don;INSIDE MAS;9.1;520.55;22.4;5;Mobile;10.0;4.0;Cristal & Or_C01;1;800;1163.8;Oui;0;Karata;Instagram;Kids;2020-01-12;2020-10-13;1;Carnaval;3.56;79.2;22.2;22.2;0.0533;0.0083;4.220;0.658;76.3;65.941;Non
2020-01-14;Cristal & Or;Luxe;Privé;Citation orale;MOUN A MAS;9.9;2435.33;32.0;4;Mobile;10.0;6.0;Cristal & Or_C01;1;800;1163.8;Oui;0;Karata;Instagram;Kids;2020-01-12;2020-10-13;1;Carnaval;2.88;35.7;12.4;11.9;0.0652;0.0089;2.324;0.317;76.3;65.941;Non
2020-01-17;Cristal & Or;Luxe;Privé;Don;FWET A MAS;5.9;313.9;26.7;9;Desktop;14.0;2.0;Cristal & Or_C01;1;800;1163.8;Oui;0;Karata;TikTok;Kids;2020-01-12;2020-10-13;1;Carnaval;3.90;59.4;15.2;15.2;0.0474;0.0047;2.817;0.282;76.3;65.941;Non
2020-01-25;Cristal & Or;Luxe;Privé;Placement produit;KARATA TOUR;5.6;2964.94;23.1;6;Mobile;20.0;5.0;Cristal & Or_C01;1;800;1163.8;Oui;0;Karata;Facebook;Kids;2020-01-12;2020-10-13;1;Carnaval;2.23;53.5;24.0;17.8;0.0535;0.0089;2.864;0.479;76.3;65.941;Non
2020-02-08;Cristal & Or;Luxe;Privé;Don;KARATA TOUR;8.6;642.93;21.3;2;Tablet;17.0;1.0;Cristal & Or_C01;1;800;1163.8;Oui;0;Karata;YouTube;Kids;2020-01-12;2020-10-13;2;Carnaval;1.35;47.5;35.2;15.8;0.0536;0.0078;2.548;0.372;76.3;65.941;Non
2020-03-04;Cristal & Or;Luxe;Public;Logo début/fin;INSIDE MAS;5.1;683.2;32.9;1;Mobile;17.0;7.0;Cristal & Or_C01;1;800;1163.8;Oui;0;Karata;Facebook;Kids;2020-01-12;2020-10-13;3;Carnaval;2.02;60.0;29.7;20.0;0.0260;0.0029;1.563;0.175;76.3;65.941;Non
2020-03-10;Cristal & Or;Luxe;Particulier;Don;VIDEO PARTENAIRE;8.3;174.48;17.8;1;Tablet;19.0;6.0;Cristal & Or_C01;1;800;1163.8;Oui;0;Karata;YouTube;Kids;2020-01-12;2020-10-13;3;Carnaval;1.41;33.2;23.6;11.1;0.0387;0.0059;1.288;0.196;76.3;65.941;Non
2020-03-11;Cristal & Or;Luxe;Public;Logo fin;LIVE;6.1;980.95;16.2;5;Tablet;10.0;7.0;Cristal & Or_C01;1;800;1163.8;Oui;0;Karata;YouTube;Kids;2020-01-12;2020-10-13;3;Carnaval;1.54;94.5;61.4;31.5;0.0369;0.0078;3.488;0.733;76.3;65.941;Non
2020-03-11;Cristal & Or;Luxe;Privé;Logo fin;FWET A MAS;9.2;1413.38;32.7;4;Mobile;14.0;7.0;Cristal & Or_C01;1;800;1163.8;Oui;0;Karata;YouTube;Kids;2020-01-12;2020-10-13;3;Carnaval;1.99;48.9;24.5;16.3;0.0472;0.0061;2.309;0.298;76.3;65.941;Non
2020-04-18;Cristal & Or;Luxe;Privé;Logo début/fin;VIDEO PARTENAIRE;8.9;611.06;13.2;7;Tablet;17.0;3.0;Cristal & Or_C01;1;800;1163.8;Oui;0;Karata;YouTube;Kids;2020-01-12;2020-10-13;4;Standard;1.47;39.4;26.9;13.1;0.0634;0.0112;2.501;0.442;76.3;65.941;Non
2020-05-26;Cristal & Or;Luxe;Privé;Logo fin;INSIDE MAS;7.1;798.86;20.2;6;Desktop;10.0;8.0;Cristal & Or_C01;1;800;1163.8;Oui;0;Karata;Facebook;Kids;2020-01-12;2020-10-13;5;Standard;2.03;64.3;31.7;21.4;0.0285;0.0029;1.832;0.184;76.3;65.941;Non
2020-07-07;Cristal & Or;Luxe;Privé;Citation orale;FWET A MAS;6.4;553.5;18.4;9;Mobile;20.0;8.0;Cristal & Or_C01;1;800;1163.8;Oui;0;Karata;TikTok;Kids;2020-01-12;2020-10-13;7;Été;3.69;49.3;13.3;13.3;0.0806;0.0140;3.971;0.691;76.3;65.941;Non
2020-07-13;Cristal & Or;Luxe;Public;Logo fin;INSIDE MAS;9.9;951.49;24.8;2;Desktop;18.0;5.0;Cristal & Or_C01;1;800;1163.8;Oui;0;Karata;YouTube;Kids;2020-01-12;2020-10-13;7;Été;1.47;81.4;55.4;27.1;0.0474;0.0048;3.858;0.392;76.3;65.941;Non
2020-07-22;Cristal & Or;Luxe;Association;Don;LIVE;9.1;231.5;15.1;3;Tablet;10.0;9.0;Cristal & Or_C01;1;800;1163.8;Oui;0;Karata;Facebook;Kids;2020-01-12;2020-10-13;7;Été;2.62;38.5;14.7;12.8;0.0299;0.0029;1.153;0.111;76.3;65.941;Non
2020-08-08;Cristal & Or;Luxe;Privé;Placement produit;KARATA TOUR;8.8;3054.2;31.0;7;Desktop;16.0;3.0;Cristal & Or_C01;1;800;1163.8;Oui;0;Karata;YouTube;Kids;2020-01-12;2020-10-13;8;Été;1.23;111.1;90.6;37.0;0.0925;0.0150;10.281;1.667;76.3;65.941;Non
2020-08-24;Cristal & Or;Luxe;Public;Mécénat;KARATA TOUR;6.6;900.94;27.2;6;Desktop;17.0;7.0;Cristal & Or_C01;1;800;1163.8;Oui;0;Karata;YouTube;Kids;2020-01-12;2020-10-13;8;Été;1.25;52.5;41.9;17.5;0.0438;0.0066;2.300;0.347;76.3;65.941;Non
2020-09-21;Cristal & Or;Luxe;Privé;Placement produit;INSIDE MAS;6.5;1535.74;24.4;6;Tablet;10.0;4.0;Cristal & Or_C01;1;800;1163.8;Oui;0;Karata;YouTube;Kids;2020-01-12;2020-10-13;9;Standard;1.51;116.9;77.3;39.0;0.0876;0.0181;10.246;2.112;76.3;65.941;Non
2020-09-22;Cristal & Or;Luxe;Privé;Citation orale;KARATA TOUR;7.3;1341.35;32.9;7;Mobile;14.0;5.0;Cristal & Or_C01;1;800;1163.8;Oui;0;Karata;YouTube;Kids;2020-01-12;2020-10-13;9;Standard;1.41;40.8;28.9;13.6;0.0802;0.0110;3.271;0.450;76.3;65.941;Non
2020-10-13;Cristal & Or;Luxe;Public;Logo début/fin;MOUN A MAS;9.8;1251.73;29.3;7;Mobile;20.0;5.0;Cristal & Or_C01;1;800;1163.8;Oui;0;Karata;Instagram;Kids;2020-01-12;2020-10-13;10;Standard;3.08;57.4;18.7;18.7;0.0541;0.0055;3.109;0.316;76.3;65.941;Non
2020-10-27;Cristal & Or;Luxe;Privé;Logo début/fin;INSIDE MAS;9.8;1098.72;27.2;5;Tablet;14.0;9.0;Cristal & Or_C02;2;650;685.8;Oui;100;Karata;YouTube;Artisan;2020-10-27;2021-05-17;10;Standard;1.59;53.0;33.3;17.7;0.0430;0.0066;2.281;0.348;37.9;34.921;Non
2020-11-01;Cristal & Or;Luxe;Privé;Placement produit;MIZIK A;7.9;1283.66;20.4;3;Desktop;12.0;8.0;Cristal & Or_C02;2;650;685.8;Oui;100;Karata;Spotify;Artisan;2020-10-27;2021-05-17;11;Standard;2.11;16.0;7.6;5.3;0.0426;0.0086;0.682;0.137;37.9;34.921;Non
2020-12-07;Cristal & Or;Luxe;Public;Citation orale;MOUN A MAS;5.1;651.96;22.7;7;Desktop;21.0;5.0;Cristal & Or_C02;2;650;685.8;Oui;100;Karata;Facebook;Artisan;2020-10-27;2021-05-17;12;Standard;1.80;40.6;22.6;13.5;0.0613;0.0088;2.490;0.358;37.9;34.921;Non
2020-12-17;Cristal & Or;Luxe;Association;Don;FWET A MAS;8.3;240.69;31.4;7;Mobile;7.0;9.0;Cristal & Or_C02;2;650;685.8;Oui;100;Karata;TikTok;Artisan;2020-10-27;2021-05-17;12;Standard;3.53;38.2;10.8;10.8;0.0268;0.0024;1.025;0.092;37.9;34.921;Non
2020-12-20;Cristal & Or;Luxe;Particulier;Citation orale;KARATA TOUR;9.5;1354.64;20.2;8;Mobile;9.0;5.0;Cristal & Or_C02;2;650;685.8;Oui;100;Karata;YouTube;Artisan;2020-10-27;2021-05-17;12;Standard;1.42;43.3;30.5;14.4;0.0620;0.0153;2.685;0.663;37.9;34.921;Non
2020-12-26;Cristal & Or;Luxe;Privé;Citation orale;KARATA TOUR;9.2;1548.38;30.0;1;Tablet;11.0;7.0;Cristal & Or_C02;2;650;685.8;Oui;100;Karata;Facebook;Artisan;2020-10-27;2021-05-17;12;Standard;2.55;43.9;17.2;14.6;0.0461;0.0095;2.026;0.416;37.9;34.921;Non
2021-01-18;Cristal & Or;Luxe;Privé;Don;KARATA TOUR;6.2;534.8;23.6;2;Mobile;23.0;5.0;Cristal & Or_C02;2;650;685.8;Oui;100;Karata;Instagram;Artisan;2020-10-27;2021-05-17;1;Carnaval;2.97;43.3;14.6;14.4;0.0555;0.0081;2.406;0.350;37.9;34.921;Non
2021-01-22;Cristal & Or;Luxe;Particulier;Don;LIVE;8.9;374.99;19.0;8;Mobile;21.0;8.0;Cristal & Or_C02;2;650;685.8;Oui;100;Karata;YouTube;Artisan;2020-10-27;2021-05-17;1;Carnaval;1.25;33.0;26.4;11.0;0.0432;0.0090;1.427;0.299;37.9;34.921;Non
2021-01-25;Cristal & Or;Luxe;Privé;Don;INSIDE MAS;5.5;269.38;17.7;7;Tablet;8.0;7.0;Cristal & Or_C02;2;650;685.8;Oui;100;Karata;Facebook;Artisan;2020-10-27;2021-05-17;1;Carnaval;2.37;42.6;18.0;14.2;0.0439;0.0056;1.871;0.239;37.9;34.921;Non
2021-02-04;Cristal & Or;Luxe;Privé;Don;LIVE;9.9;581.4;23.2;8;Desktop;7.0;7.0;Cristal & Or_C02;2;650;685.8;Oui;100;Karata;Facebook;Artisan;2020-10-27;2021-05-17;2;Carnaval;2.16;40.8;18.9;13.6;0.0634;0.0075;2.591;0.307;37.9;34.921;Non
2021-02-16;Cristal & Or;Luxe;Privé;Mécénat;LIVE;8.7;1679.14;20.2;6;Desktop;22.0;9.0;Cristal & Or_C02;2;650;685.8;Oui;100;Karata;YouTube;Artisan;2020-10-27;2021-05-17;2;Carnaval;1.30;37.5;28.9;12.5;0.0551;0.0077;2.069;0.287;37.9;34.921;Non
2021-02-18;Cristal & Or;Luxe;Public;Logo début/fin;MIZIK A;8.0;765.35;21.3;7;Desktop;14.0;3.0;Cristal & Or_C02;2;650;685.8;Oui;100;Karata;Spotify;Artisan;2020-10-27;2021-05-17;2;Carnaval;2.17;27.8;12.8;9.3;0.0255;0.0035;0.708;0.097;37.9;34.921;Non
2021-03-02;Cristal & Or;Luxe;Privé;Mécénat;INSIDE MAS;7.0;1039.16;19.9;3;Mobile;21.0;7.0;Cristal & Or_C02;2;650;685.8;Oui;100;Karata;Facebook;Artisan;2020-10-27;2021-05-17;3;Carnaval;2.03;26.5;13.1;8.8;0.0511;0.0086;1.356;0.228;37.9;34.921;Non
2021-03-11;Cristal & Or;Luxe;Privé;Citation orale;MIZIK A;8.8;1047.56;25.0;2;Desktop;22.0;5.0;Cristal & Or_C02;2;650;685.8;Oui;100;Karata;Spotify;Artisan;2020-10-27;2021-05-17;3;Carnaval;1.70;19.1;11.3;6.4;0.0489;0.0092;0.936;0.176;37.9;34.921;Non
2021-03-25;Cristal & Or;Luxe;Particulier;Placement produit;FWET A MAS;9.7;1854.0;23.3;4;Tablet;10.0;6.0;Cristal & Or_C02;2;650;685.8;Oui;100;Karata;Instagram;Artisan;2020-10-27;2021-05-17;3;Carnaval;3.12;47.4;15.2;15.2;0.1100;0.0212;5.220;1.006;37.9;34.921;Non
2021-04-02;Cristal & Or;Luxe;Privé;Logo fin;LIVE;6.5;810.99;37.4;1;Tablet;15.0;7.0;Cristal & Or_C02;2;650;685.8;Oui;100;Karata;Facebook;Artisan;2020-10-27;2021-05-17;4;Standard;2.35;17.0;7.3;5.7;0.0383;0.0031;0.652;0.052;37.9;34.921;Non
2021-05-09;Cristal & Or;Luxe;Privé;Logo fin;INSIDE MAS;9.6;896.31;18.4;3;Tablet;13.0;5.0;Cristal & Or_C02;2;650;685.8;Oui;100;Karata;YouTube;Artisan;2020-10-27;2021-05-17;5;Standard;1.45;48.3;33.3;16.1;0.0300;0.0033;1.450;0.159;37.9;34.921;Non
2021-05-11;Cristal & Or;Luxe;Privé;Logo fin;VIDEO PARTENAIRE;9.6;670.9;21.0;1;Tablet;9.0;9.0;Cristal & Or_C02;2;650;685.8;Oui;100;Karata;Facebook;Artisan;2020-10-27;2021-05-17;5;Standard;2.57;19.0;7.4;6.3;0.0367;0.0044;0.696;0.084;37.9;34.921;Non
2021-05-17;Cristal & Or;Luxe;Privé;Mécénat;INSIDE MAS;6.8;638.34;27.2;8;Desktop;22.0;5.0;Cristal & Or_C02;2;650;685.8;Oui;100;Karata;Instagram;Artisan;2020-10-27;2021-05-17;5;Standard;2.82;48.1;17.0;16.0;0.0489;0.0089;2.350;0.426;37.9;34.921;Non
2021-06-03;Cristal & Or;Luxe;Privé;Don;MOUN A MAS;7.2;321.56;29.6;6;Tablet;8.0;8.0;Cristal & Or_C03;3;50;79.4;Oui;75;Karata;Facebook;Parent;2021-06-03;2022-04-23;6;Standard;2.27;5.1;2.2;1.7;0.0523;0.0067;0.264;0.034;4.5;4.548;Oui
2021-07-08;Cristal & Or;Luxe;Public;Don;LIVE;7.1;291.55;36.5;4;Mobile;21.0;7.0;Cristal & Or_C03;3;50;79.4;Oui;75;Karata;YouTube;Parent;2021-06-03;2022-04-23;7;Été;1.64;6.6;4.0;2.2;0.0587;0.0110;0.385;0.072;4.5;4.548;Oui
2021-08-14;Cristal & Or;Luxe;Privé;Mécénat;FWET A MAS;8.7;744.89;16.0;1;Mobile;9.0;5.0;Cristal & Or_C03;3;50;79.4;Oui;75;Karata;YouTube;Parent;2021-06-03;2022-04-23;8;Été;1.79;3.4;1.9;1.1;0.0367;0.0053;0.126;0.018;4.5;4.548;Oui
2021-08-23;Cristal & Or;Luxe;Public;Don;FWET A MAS;6.2;180.21;24.0;7;Mobile;12.0;2.0;Cristal & Or_C03;3;50;79.4;Oui;75;Karata;YouTube;Parent;2021-06-03;2022-04-23;8;Été;1.66;4.4;2.6;1.5;0.0475;0.0085;0.207;0.037;4.5;4.548;Oui
2021-08-26;Cristal & Or;Luxe;Public;Citation orale;LIVE;7.9;766.2;21.7;5;Tablet;12.0;8.0;Cristal & Or_C03;3;50;79.4;Oui;75;Karata;YouTube;Parent;2021-06-03;2022-04-23;8;Été;1.64;4.4;2.7;1.5;0.0610;0.0174;0.269;0.076;4.5;4.548;Oui
2021-09-11;Cristal & Or;Luxe;Association;Citation orale;MIZIK A;7.0;371.49;15.8;9;Tablet;9.0;5.0;Cristal & Or_C03;3;50;79.4;Oui;75;Karata;YouTube;Parent;2021-06-03;2022-04-23;9;Standard;1.50;3.2;2.1;1.1;0.0643;0.0096;0.205;0.030;4.5;4.548;Oui
2021-09-27;Cristal & Or;Luxe;Privé;Placement produit;VIDEO PARTENAIRE;9.2;1067.2;10.2;7;Mobile;8.0;7.0;Cristal & Or_C03;3;50;79.4;Oui;75;Karata;YouTube;Parent;2021-06-03;2022-04-23;9;Standard;1.61;5.3;3.3;1.8;0.0782;0.0172;0.413;0.091;4.5;4.548;Oui
2021-10-25;Cristal & Or;Luxe;Privé;Placement produit;LIVE;7.0;1760.49;27.9;8;Mobile;21.0;7.0;Cristal & Or_C03;3;50;79.4;Oui;75;Karata;YouTube;Parent;2021-06-03;2022-04-23;10;Standard;1.94;3.5;1.8;1.2;0.0944;0.0175;0.329;0.061;4.5;4.548;Oui
